locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFFOGOJP_00346	CDS	435	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
IFFOGOJP_00347	CDS	573				hypothetical protein
IFFOGOJP_00348	CDS	1668				hypothetical protein
IFFOGOJP_00349	CDS	951	yokF	3.1.-.-	COG1525	SPbeta prophage-derived endonuclease YokF
IFFOGOJP_00350	CDS	534				hypothetical protein
IFFOGOJP_00351	CDS	1803	yobL_1	3.1.-.-		Ribonuclease YobL
IFFOGOJP_00352	CDS	459	yobK_1			Antitoxin YobK
IFFOGOJP_00353	CDS	360				hypothetical protein
IFFOGOJP_00354	CDS	1020				hypothetical protein
IFFOGOJP_00355	CDS	219				hypothetical protein
IFFOGOJP_00356	CDS	1137	rapA_1	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
IFFOGOJP_00357	CDS	360				hypothetical protein
IFFOGOJP_00358	CDS	375				hypothetical protein
IFFOGOJP_00359	CDS	237				hypothetical protein
IFFOGOJP_00360	CDS	363	yobA			putative protein YobA
IFFOGOJP_00361	CDS	177				hypothetical protein
IFFOGOJP_00362	CDS	426	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
IFFOGOJP_00363	CDS	1152	phy	3.1.3.8		3-phytase
IFFOGOJP_00364	CDS	957				hypothetical protein
IFFOGOJP_00365	CDS	432				hypothetical protein
IFFOGOJP_00366	CDS	300				hypothetical protein
IFFOGOJP_00367	CDS	1272				hypothetical protein
IFFOGOJP_00368	CDS	780				hypothetical protein
IFFOGOJP_00369	CDS	141				hypothetical protein
IFFOGOJP_00370	CDS	447	sbmC			DNA gyrase inhibitor
IFFOGOJP_00371	CDS	1332	spuC	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
IFFOGOJP_00372	CDS	690	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
IFFOGOJP_00373	CDS	696	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
IFFOGOJP_00374	CDS	1302	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
IFFOGOJP_00375	CDS	867	yodP	2.3.1.-		N-acetyltransferase YodP
IFFOGOJP_00376	CDS	1422	kamA	5.4.3.2	COG1509	"L-lysine 2,3-aminomutase"
IFFOGOJP_00377	CDS	279				hypothetical protein
IFFOGOJP_00378	CDS	225				hypothetical protein
IFFOGOJP_00379	CDS	681				hypothetical protein
IFFOGOJP_00380	CDS	144				hypothetical protein
IFFOGOJP_00381	CDS	174				hypothetical protein
IFFOGOJP_00382	CDS	612	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
IFFOGOJP_00383	CDS	321				hypothetical protein
IFFOGOJP_00384	CDS	126				hypothetical protein
IFFOGOJP_00385	CDS	699	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
IFFOGOJP_00386	CDS	819	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
IFFOGOJP_00387	CDS	252				hypothetical protein
IFFOGOJP_00388	CDS	702	COQ5_1	2.1.1.163		"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
IFFOGOJP_00389	CDS	1404	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
IFFOGOJP_00390	CDS	726	yydK		COG2188	putative HTH-type transcriptional regulator YydK
IFFOGOJP_00391	CDS	1443	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
IFFOGOJP_00392	CDS	1470				hypothetical protein
IFFOGOJP_00393	CDS	1491	yodF_1		COG0591	putative symporter YodF
IFFOGOJP_00394	CDS	201				hypothetical protein
IFFOGOJP_00395	CDS	924	mhqE	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqE
IFFOGOJP_00396	CDS	603	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
IFFOGOJP_00397	CDS	609	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
IFFOGOJP_00398	CDS	330	yodB_1		COG1733	HTH-type transcriptional regulator YodB
IFFOGOJP_00399	CDS	369				hypothetical protein
IFFOGOJP_00400	CDS	390				hypothetical protein
IFFOGOJP_00401	CDS	240				hypothetical protein
IFFOGOJP_00402	CDS	465	gerT			Spore germination protein GerT
IFFOGOJP_00403	CDS	897	rarD		COG2962	Protein RarD
IFFOGOJP_00404	CDS	279				hypothetical protein
IFFOGOJP_00405	CDS	351	yojF			putative protein YojF
IFFOGOJP_00406	CDS	666	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
IFFOGOJP_00407	CDS	849	rsbRC		COG1366	RsbT co-antagonist protein RsbRC
IFFOGOJP_00408	CDS	1362	norM		COG0534	Multidrug resistance protein NorM
IFFOGOJP_00409	CDS	111				hypothetical protein
IFFOGOJP_00410	CDS	627	cdaS	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaS
IFFOGOJP_00411	CDS	1185	oleD_1	2.4.1.-		Oleandomycin glycosyltransferase
IFFOGOJP_00412	CDS	1236	cwlS	3.4.19.11	COG0791	D-gamma-glutamyl-meso-diaminopimelic acid endopeptidase CwlS
IFFOGOJP_00413	CDS	591	yojM		COG2032	Superoxide dismutase-like protein YojM
IFFOGOJP_00414	CDS	891				hypothetical protein
IFFOGOJP_00415	CDS	1917				hypothetical protein
IFFOGOJP_00416	CDS	2835	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
IFFOGOJP_00417	CDS	1248	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
IFFOGOJP_00418	CDS	753	yflN_1	3.-.-.-	COG0491	putative metallo-hydrolase YflN
IFFOGOJP_00419	CDS	972	panS		COG0385	Pantothenate precursors transporter PanS
IFFOGOJP_00420	CDS	1338				hypothetical protein
IFFOGOJP_00421	CDS	846				hypothetical protein
IFFOGOJP_00422	CDS	1884	sqhC	4.2.1.137	COG1657	Sporulenol synthase
IFFOGOJP_00423	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
IFFOGOJP_00424	CDS	204				hypothetical protein
IFFOGOJP_00425	CDS	141				hypothetical protein
IFFOGOJP_00426	CDS	345				hypothetical protein
IFFOGOJP_00427	CDS	234				hypothetical protein
IFFOGOJP_00428	CDS	273				hypothetical protein
IFFOGOJP_00429	CDS	483	yocM		COG0071	Salt stress-responsive protein YocM
IFFOGOJP_00430	CDS	234				hypothetical protein
IFFOGOJP_00431	CDS	348				hypothetical protein
IFFOGOJP_00432	CDS	492	yocK		COG1734	General stress protein 16O
IFFOGOJP_00433	CDS	102				hypothetical protein
IFFOGOJP_00434	CDS	627	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
IFFOGOJP_00435	CDS	1779	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
IFFOGOJP_00436	CDS	870	yocH		COG1388	Cell wall-binding protein YocH
IFFOGOJP_00437	CDS	402				hypothetical protein
IFFOGOJP_00438	CDS	978	mccF			Microcin C7 self-immunity protein MccF
IFFOGOJP_00439	CDS	498				hypothetical protein
IFFOGOJP_00440	CDS	783				hypothetical protein
IFFOGOJP_00441	CDS	537				hypothetical protein
IFFOGOJP_00442	CDS	666				hypothetical protein
IFFOGOJP_00443	CDS	333	czrA		COG0640	HTH-type transcriptional repressor CzrA
IFFOGOJP_00444	CDS	522				Protein csk22
IFFOGOJP_00445	CDS	720	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
IFFOGOJP_00446	CDS	567				hypothetical protein
IFFOGOJP_00447	CDS	711	rhaR			HTH-type transcriptional activator RhaR
IFFOGOJP_00448	CDS	333	csaA		COG0073	putative chaperone CsaA
IFFOGOJP_00449	CDS	1797	yobL_2	3.1.-.-		Ribonuclease YobL
IFFOGOJP_00450	CDS	465	yobK_2			Antitoxin YobK
IFFOGOJP_00451	CDS	282				hypothetical protein
IFFOGOJP_00452	CDS	579				hypothetical protein
IFFOGOJP_00453	CDS	225				hypothetical protein
IFFOGOJP_00454	CDS	228				hypothetical protein
IFFOGOJP_00455	CDS	2064	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IFFOGOJP_00456	CDS	1017	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
IFFOGOJP_00457	CDS	1467	yoaC	2.7.1.-	COG1070	Putative sugar kinase YoaC
IFFOGOJP_00458	CDS	1248	yoaB		COG0477	Putative transporter YoaB
IFFOGOJP_00459	CDS	762				hypothetical protein
IFFOGOJP_00460	CDS	306				hypothetical protein
IFFOGOJP_00461	CDS	726	ucpA	1.-.-.-		Oxidoreductase UcpA
IFFOGOJP_00462	CDS	378	rtp			Replication termination protein
IFFOGOJP_00463	CDS	798	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
IFFOGOJP_00464	CDS	1119	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase 1
IFFOGOJP_00465	CDS	903	gltC_1			HTH-type transcriptional regulator GltC
IFFOGOJP_00466	CDS	4560	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
IFFOGOJP_00467	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
IFFOGOJP_00468	CDS	981	adh_1	1.1.1.1		Alcohol dehydrogenase
IFFOGOJP_00469	CDS	867	yofA		COG0583	HTH-type transcriptional regulator YofA
IFFOGOJP_00470	CDS	1920	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
IFFOGOJP_00471	CDS	303	hlyU		COG0640	Transcriptional activator HlyU
IFFOGOJP_00472	CDS	1176	pbuE_1		COG2814	Purine efflux pump PbuE
IFFOGOJP_00473	CDS	1767	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
IFFOGOJP_00474	CDS	231				hypothetical protein
IFFOGOJP_00475	CDS	546	xerC_1			Tyrosine recombinase XerC
IFFOGOJP_00476	tRNA	73				tRNA-Arg(cct)
IFFOGOJP_00477	CDS	543	yoeB			putative protein YoeB
IFFOGOJP_00478	CDS	1389	mepA			Multidrug export protein MepA
IFFOGOJP_00479	CDS	975	galM	5.1.3.3	COG2017	Aldose 1-epimerase
IFFOGOJP_00480	CDS	1476	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
IFFOGOJP_00481	CDS	498				hypothetical protein
IFFOGOJP_00482	CDS	5727				hypothetical protein
IFFOGOJP_00483	CDS	6297	pksJ_1		COG0318	Polyketide synthase PksJ
IFFOGOJP_00484	CDS	3621	pksN_1	2.3.1.-	COG1020	Polyketide synthase PksN
IFFOGOJP_00485	rRNA	88				5S ribosomal RNA (partial)
IFFOGOJP_00486	CDS	1215	glcP		COG0738	Glucose/mannose transporter GlcP
IFFOGOJP_00487	CDS	1269	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
IFFOGOJP_00488	CDS	951				hypothetical protein
IFFOGOJP_00489	CDS	1047	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
IFFOGOJP_00490	CDS	1434	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
IFFOGOJP_00491	CDS	984				hypothetical protein
IFFOGOJP_00492	CDS	753	ybbA		COG2819	putative protein YbbA
IFFOGOJP_00493	CDS	1023	feuC_1		COG0609	Iron-uptake system permease protein FeuC
IFFOGOJP_00494	CDS	1008	feuB_1		COG0609	Iron-uptake system permease protein FeuB
IFFOGOJP_00495	CDS	957	feuA		COG0614	Iron-uptake system-binding protein
IFFOGOJP_00496	CDS	1596	btr		COG0614	HTH-type transcriptional activator Btr
IFFOGOJP_00497	CDS	1245				hypothetical protein
IFFOGOJP_00498	CDS	1914	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
IFFOGOJP_00499	CDS	1284	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
IFFOGOJP_00500	CDS	1368				PTS system EIIBC component
IFFOGOJP_00501	CDS	930	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
IFFOGOJP_00502	CDS	477				hypothetical protein
IFFOGOJP_00503	CDS	453				hypothetical protein
IFFOGOJP_00504	tRNA	72				tRNA-Glu(ttc)
IFFOGOJP_00505	tRNA	76				tRNA-Val(tac)
IFFOGOJP_00506	tRNA	74				tRNA-Thr(tgt)
IFFOGOJP_00507	tRNA	85				tRNA-Tyr(gta)
IFFOGOJP_00508	tRNA	75				tRNA-Gln(ttg)
IFFOGOJP_00509	CDS	564	sigW		COG1595	ECF RNA polymerase sigma factor SigW
IFFOGOJP_00510	CDS	627	rsiW		COG5662	Anti-sigma-W factor RsiW
IFFOGOJP_00511	CDS	822	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
IFFOGOJP_00512	CDS	1440	cdaR_1		COG4856	CdaA regulatory protein CdaR
IFFOGOJP_00513	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IFFOGOJP_00514	CDS	1803	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
IFFOGOJP_00515	CDS	873	ytrB_1		COG1131	ABC transporter ATP-binding protein YtrB
IFFOGOJP_00516	CDS	654				hypothetical protein
IFFOGOJP_00517	CDS	684	graR_1		COG0745	Response regulator protein GraR
IFFOGOJP_00518	CDS	1023	graS_1	2.7.13.3		Sensor histidine kinase GraS
IFFOGOJP_00519	CDS	765	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
IFFOGOJP_00520	CDS	1929	bceB_1		COG0577	Bacitracin export permease protein BceB
IFFOGOJP_00521	CDS	285				hypothetical protein
IFFOGOJP_00522	CDS	846	dkgB	1.1.1.274		"2,5-diketo-D-gluconic acid reductase B"
IFFOGOJP_00523	CDS	693	cidB		COG1346	Holin-like protein CidB
IFFOGOJP_00524	CDS	498	cidA			Holin-like protein CidA
IFFOGOJP_00525	CDS	432				hypothetical protein
IFFOGOJP_00526	CDS	105				hypothetical protein
IFFOGOJP_00527	CDS	1386	yifK		COG1113	putative transport protein YifK
IFFOGOJP_00528	CDS	714	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
IFFOGOJP_00529	CDS	1131				hypothetical protein
IFFOGOJP_00530	CDS	645	degU_1		COG2197	Transcriptional regulatory protein DegU
IFFOGOJP_00531	CDS	936	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
IFFOGOJP_00532	CDS	1188	lnrM		COG0842	Linearmycin resistance permease protein LnrM
IFFOGOJP_00533	CDS	1143	lnrN_1		COG0842	Linearmycin resistance permease protein LnrN
IFFOGOJP_00534	CDS	180				hypothetical protein
IFFOGOJP_00535	CDS	477	yolA			SPbeta prophage-derived uncharacterized protein YolA
IFFOGOJP_00536	CDS	252	csgA			Sigma-G-dependent sporulation-specific SASP protein
IFFOGOJP_00537	CDS	699				hypothetical protein
IFFOGOJP_00538	CDS	261				hypothetical protein
IFFOGOJP_00539	CDS	1638	yveA_1		COG0531	Aspartate-proton symporter
IFFOGOJP_00540	CDS	741				hypothetical protein
IFFOGOJP_00541	CDS	1209				hypothetical protein
IFFOGOJP_00542	CDS	249				hypothetical protein
IFFOGOJP_00543	CDS	888	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
IFFOGOJP_00544	CDS	1335	glpT		COG2271	Glycerol-3-phosphate transporter
IFFOGOJP_00545	CDS	243				hypothetical protein
IFFOGOJP_00546	CDS	1449		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
IFFOGOJP_00547	CDS	426				hypothetical protein
IFFOGOJP_00548	CDS	2175				hypothetical protein
IFFOGOJP_00549	CDS	1059				hypothetical protein
IFFOGOJP_00550	CDS	1065				hypothetical protein
IFFOGOJP_00551	CDS	129				hypothetical protein
IFFOGOJP_00552	CDS	1002	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
IFFOGOJP_00553	CDS	1992				hypothetical protein
IFFOGOJP_00554	CDS	471				hypothetical protein
IFFOGOJP_00555	CDS	1071	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
IFFOGOJP_00556	CDS	1155	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
IFFOGOJP_00557	CDS	534				hypothetical protein
IFFOGOJP_00558	CDS	489	dedA		COG0586	Protein DedA
IFFOGOJP_00559	CDS	816	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
IFFOGOJP_00560	CDS	276				hypothetical protein
IFFOGOJP_00561	CDS	969				hypothetical protein
IFFOGOJP_00562	CDS	1251	gltP		COG1301	Proton/glutamate-aspartate symporter
IFFOGOJP_00563	CDS	1068	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
IFFOGOJP_00564	CDS	1464	rocC_1		COG0833	Amino-acid permease RocC
IFFOGOJP_00565	CDS	948	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
IFFOGOJP_00566	CDS	1437	alsT_1		COG1115	Amino-acid carrier protein AlsT
IFFOGOJP_00567	CDS	984	glsA1	3.5.1.2	COG2066	Glutaminase 1
IFFOGOJP_00568	CDS	1293	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
IFFOGOJP_00569	CDS	948	spo0A_1		COG0784	Stage 0 sporulation protein A
IFFOGOJP_00570	CDS	243				hypothetical protein
IFFOGOJP_00571	CDS	165	rtpA			Tryptophan RNA-binding attenuator protein inhibitory protein
IFFOGOJP_00572	CDS	894	mneP		COG0053	Manganese efflux system protein MneP
IFFOGOJP_00573	CDS	621	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
IFFOGOJP_00574	CDS	939	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
IFFOGOJP_00575	CDS	390	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
IFFOGOJP_00576	CDS	339				hypothetical protein
IFFOGOJP_00577	CDS	384				hypothetical protein
IFFOGOJP_00578	CDS	429	cwlJ		COG3773	Cell wall hydrolase CwlJ
IFFOGOJP_00579	CDS	1752	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
IFFOGOJP_00580	CDS	198	tatAd			Sec-independent protein translocase protein TatAd
IFFOGOJP_00581	CDS	726	tatC1		COG0805	Sec-independent protein translocase protein TatCd
IFFOGOJP_00582	CDS	648	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
IFFOGOJP_00583	CDS	1128	csd	2.8.1.7		putative cysteine desulfurase
IFFOGOJP_00584	CDS	1434	emrB_1			Multidrug export protein EmrB
IFFOGOJP_00585	CDS	567	yxaF_1			putative HTH-type transcriptional regulator YxaF
IFFOGOJP_00586	CDS	1116	ansZ	3.5.1.1	COG0252	L-asparaginase 2
IFFOGOJP_00587	CDS	645	estA	3.1.1.3		Lipase EstA
IFFOGOJP_00588	CDS	1071				hypothetical protein
IFFOGOJP_00589	CDS	369	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
IFFOGOJP_00590	CDS	576	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
IFFOGOJP_00591	CDS	996	ycdA			putative lipoprotein YcdA
IFFOGOJP_00592	CDS	1401				hypothetical protein
IFFOGOJP_00593	CDS	1359				hypothetical protein
IFFOGOJP_00594	CDS	504	cwlK	3.4.-.-		Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK
IFFOGOJP_00595	CDS	1122	rapJ	3.1.-.-		Response regulator aspartate phosphatase J
IFFOGOJP_00596	CDS	780	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
IFFOGOJP_00597	CDS	1680	ycdG	3.2.1.10	COG0366	"putative oligo-1,6-glucosidase 2"
IFFOGOJP_00598	CDS	1005	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
IFFOGOJP_00599	CDS	696	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
IFFOGOJP_00600	CDS	834	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IFFOGOJP_00601	CDS	996				hypothetical protein
IFFOGOJP_00602	CDS	597	yceC		COG2310	Stress response protein SCP2
IFFOGOJP_00603	CDS	582	yceD_1		COG2310	General stress protein 16U
IFFOGOJP_00604	CDS	579	yceD_2		COG2310	General stress protein 16U
IFFOGOJP_00605	CDS	774	alx		COG0861	Putative membrane-bound redox modulator Alx
IFFOGOJP_00606	CDS	1623				hypothetical protein
IFFOGOJP_00607	CDS	1089				TelA-like protein
IFFOGOJP_00608	CDS	1203	naiP			Putative niacin/nicotinamide transporter NaiP
IFFOGOJP_00609	CDS	1257	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
IFFOGOJP_00610	CDS	849	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
IFFOGOJP_00611	CDS	882	opuAC		COG2113	Glycine betaine-binding protein OpuAC
IFFOGOJP_00612	CDS	1122	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
IFFOGOJP_00613	CDS	1434				hypothetical protein
IFFOGOJP_00614	CDS	489				hypothetical protein
IFFOGOJP_00615	CDS	1473	amyE_1	3.2.1.1		Alpha-amylase
IFFOGOJP_00616	CDS	183	amyE_2	3.2.1.1		Alpha-amylase
IFFOGOJP_00617	CDS	954	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
IFFOGOJP_00618	CDS	1533	bmr3_1			Multidrug resistance protein 3
IFFOGOJP_00619	CDS	462				hypothetical protein
IFFOGOJP_00620	CDS	630				hypothetical protein
IFFOGOJP_00621	CDS	762				hypothetical protein
IFFOGOJP_00622	CDS	1329	potE			Putrescine transporter PotE
IFFOGOJP_00623	CDS	597				hypothetical protein
IFFOGOJP_00624	CDS	819	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
IFFOGOJP_00625	CDS	285				hypothetical protein
IFFOGOJP_00626	CDS	597	tmrB			Tunicamycin resistance protein
IFFOGOJP_00627	CDS	789	asbF	4.2.1.118		3-dehydroshikimate dehydratase
IFFOGOJP_00628	CDS	1311	dgoT			D-galactonate transporter
IFFOGOJP_00629	CDS	561	aroK	2.7.1.71	COG0703	Shikimate kinase
IFFOGOJP_00630	CDS	957	cah	3.1.1.41	COG3458	Cephalosporin-C deacetylase
IFFOGOJP_00631	CDS	771				hypothetical protein
IFFOGOJP_00632	CDS	912	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
IFFOGOJP_00633	CDS	1548	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
IFFOGOJP_00634	CDS	1431	putP		COG0591	High-affinity proline transporter PutP
IFFOGOJP_00635	CDS	1236	putR_1			Proline-responsive transcriptional activator PutR
IFFOGOJP_00636	CDS	1011	ycgT	1.18.1.2	COG0492	Ferredoxin--NADP reductase 1
IFFOGOJP_00637	CDS	1440	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
IFFOGOJP_00638	CDS	321	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
IFFOGOJP_00639	CDS	2418	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
IFFOGOJP_00640	CDS	2133	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
IFFOGOJP_00641	CDS	2328	nasB		COG1251	Assimilatory nitrate reductase electron transfer subunit
IFFOGOJP_00642	CDS	1206	nasA			Nitrate transporter
IFFOGOJP_00643	CDS	1203	yciC		COG0523	Putative metal chaperone YciC
IFFOGOJP_00644	CDS	1137	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
IFFOGOJP_00645	CDS	435				hypothetical protein
IFFOGOJP_00646	CDS	324				hypothetical protein
IFFOGOJP_00647	CDS	225	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
IFFOGOJP_00648	CDS	399	nin			DNA-entry nuclease inhibitor
IFFOGOJP_00649	CDS	438				hypothetical protein
IFFOGOJP_00650	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
IFFOGOJP_00651	CDS	636	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
IFFOGOJP_00652	CDS	363	hxlR		COG1733	HTH-type transcriptional activator HxlR
IFFOGOJP_00653	CDS	435				hypothetical protein
IFFOGOJP_00654	CDS	1500	lysS	6.1.1.6		Lysine--tRNA ligase
IFFOGOJP_00655	CDS	1002	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
IFFOGOJP_00656	CDS	210				hypothetical protein
IFFOGOJP_00657	CDS	504	sulD		COG0801	Bifunctional folate synthesis protein
IFFOGOJP_00658	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IFFOGOJP_00659	CDS	858	folP	2.5.1.15		Dihydropteroate synthase
IFFOGOJP_00660	CDS	885	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
IFFOGOJP_00661	CDS	588	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
IFFOGOJP_00662	CDS	1425	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
IFFOGOJP_00663	CDS	927	cysK_1	2.5.1.47	COG0031	Cysteine synthase
IFFOGOJP_00664	CDS	873	prsA2	5.2.1.8	COG0760	Foldase protein PrsA 2
IFFOGOJP_00665	CDS	876	hslO		COG1281	33 kDa chaperonin
IFFOGOJP_00666	CDS	777	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
IFFOGOJP_00667	CDS	1920	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
IFFOGOJP_00668	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
IFFOGOJP_00669	CDS	1419	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IFFOGOJP_00670	CDS	1002	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
IFFOGOJP_00671	CDS	738				hypothetical protein
IFFOGOJP_00672	CDS	2490	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
IFFOGOJP_00673	tRNA	75				tRNA-Glu(ttc)
IFFOGOJP_00674	tRNA	77				tRNA-Met(cat)
IFFOGOJP_00675	CDS	387	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
IFFOGOJP_00676	CDS	378	divIC		COG2919	Cell division protein DivIC
IFFOGOJP_00677	CDS	636	yabQ			Spore protein YabQ
IFFOGOJP_00678	CDS	303	yabP			Spore protein YabP
IFFOGOJP_00679	CDS	261			COG1188	putative protein
IFFOGOJP_00680	CDS	1476				hypothetical protein
IFFOGOJP_00681	CDS	1581	murJ_1			lipid II flippase MurJ
IFFOGOJP_00682	CDS	537	spoVT		COG2002	Stage V sporulation protein T
IFFOGOJP_00683	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
IFFOGOJP_00684	CDS	231	fin			Anti-sigma-F factor Fin
IFFOGOJP_00685	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IFFOGOJP_00686	CDS	609	ctc		COG1825	General stress protein CTC
IFFOGOJP_00687	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IFFOGOJP_00688	CDS	1371	glmU			Bifunctional protein GlmU
IFFOGOJP_00689	CDS	294	spoVG		COG2088	Putative septation protein SpoVG
IFFOGOJP_00690	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IFFOGOJP_00691	CDS	858	purR_1		COG0503	Pur operon repressor
